CLIENTNUM,Churn,churn_probability,risk_band
715362183,0,0.0213,Low
721194858,0,0.0013,Low
803595858,1,0.9988,Very High
716198358,0,0.0,Low
714173808,0,0.0,Low
709465758,0,0.9992,Very High
714081558,0,0.0,Low
717364458,0,0.0,Low
778755858,0,0.0025,Low
710754933,1,0.9927,Very High
720007383,1,0.9994,Very High
810220833,0,0.0,Low
718362783,1,1.0,Very High
708267858,0,0.0,Low
708856983,1,0.9999,Very High
715588908,0,0.0,Low
772674933,0,0.0021,Low
720148983,0,0.0,Low
720650208,0,0.0,Low
769732233,0,0.0153,Low
713030958,0,0.8002,Very High
711320508,0,0.0,Low
795795408,0,0.0,Low
717904383,0,0.0,Low
714115533,0,0.0,Low
712475733,0,0.0,Low
718996758,0,0.0,Low
713049933,0,0.8093,Very High
709961958,1,0.1647,Low
718301508,0,0.0,Low
714831033,0,0.0003,Low
710653158,0,0.0,Low
721265883,0,0.0,Low
715049583,0,0.0003,Low
715394883,0,0.0004,Low
773448558,0,0.0004,Low
717249783,0,0.0,Low
708344358,0,0.0,Low
712003083,0,0.0,Low
754282908,0,0.0,Low
717412608,1,1.0,Very High
719412258,0,0.0,Low
788675658,0,0.0058,Low
717683583,0,0.0,Low
820584408,0,0.0,Low
719392833,0,0.0001,Low
718595583,0,0.0005,Low
778508883,0,0.0003,Low
715511658,0,0.0371,Low
711999783,0,0.0001,Low
753856008,0,0.0,Low
789920883,0,0.004,Low
788677533,0,0.0,Low
716284308,0,0.0,Low
712120608,1,0.2371,Medium
715482483,0,0.0,Low
720848733,0,0.003,Low
708480333,0,0.0011,Low
826723308,0,0.1203,Low
801369258,0,0.0,Low
709584483,0,0.0001,Low
715708308,0,0.0,Low
779707308,0,0.0,Low
711688158,0,0.0,Low
711848658,0,0.0,Low
715855083,0,0.0054,Low
778971408,0,0.0001,Low
711648708,0,0.0,Low
713149683,0,0.0002,Low
771903033,0,0.0,Low
737925558,0,0.0,Low
803347908,0,0.0,Low
817285758,0,0.019,Low
711480108,0,0.0001,Low
709662708,0,0.0,Low
709224858,0,0.0,Low
821771508,0,0.0,Low
712216533,0,0.0001,Low
710522433,0,0.0002,Low
779046408,0,0.0001,Low
708595158,0,0.5119,High
757266933,0,0.9528,Very High
816776283,0,0.0,Low
719904333,0,0.0002,Low
718264233,0,0.0,Low
784798683,0,0.5736,High
710899833,1,0.9999,Very High
780025908,0,0.0,Low
713610033,0,0.0,Low
709364433,0,0.0,Low
713086908,0,0.0,Low
709793133,0,0.0149,Low
710032608,0,0.0003,Low
779351208,0,0.0,Low
719776608,0,0.0225,Low
709220583,0,0.0323,Low
719555733,0,0.0002,Low
740852733,0,0.0,Low
709528308,0,0.0057,Low
715127208,0,0.0014,Low
817144458,0,0.0004,Low
710628783,0,0.0,Low
772145658,0,0.0,Low
739594758,1,0.9998,Very High
789198708,0,0.0016,Low
720953658,0,0.0,Low
771330558,0,0.0,Low
714078558,1,0.1073,Low
712207683,0,0.0018,Low
788826408,0,0.0,Low
790128033,0,0.0001,Low
718082208,0,0.0,Low
712037358,0,0.0,Low
711711483,0,0.0001,Low
718861458,0,0.0,Low
709426608,0,0.0965,Low
811457058,0,0.0001,Low
773073558,0,0.0028,Low
715937133,0,0.0,Low
713480583,0,0.0,Low
716383683,0,0.002,Low
713693958,0,0.6898,High
715443708,0,0.0,Low
770769483,0,0.0002,Low
789326808,0,0.0004,Low
712105533,0,0.0003,Low
720674133,0,0.0,Low
779216358,1,1.0,Very High
717322833,0,0.0001,Low
710279508,0,0.0,Low
712168833,0,0.0,Low
780581508,0,0.0001,Low
711957708,0,0.0,Low
778782858,0,0.0,Low
712924383,1,0.6472,High
709366458,0,0.0,Low
796990908,0,0.0,Low
715702758,0,0.1624,Low
788974608,0,0.0,Low
714790008,0,0.0038,Low
787438983,0,0.0,Low
713834358,0,0.0002,Low
710084883,0,0.0,Low
710736558,0,0.0,Low
788915283,0,0.0,Low
714916758,0,0.0047,Low
789611283,0,0.0009,Low
773288958,0,0.0001,Low
811721133,0,0.0,Low
813961233,0,0.0,Low
783020958,0,0.0003,Low
715764483,0,0.0137,Low
798110358,0,0.0007,Low
715745508,0,0.0,Low
714350658,0,0.0001,Low
826478958,0,0.0001,Low
719127558,0,0.0,Low
712454958,0,0.0,Low
718561458,0,0.0001,Low
822984108,0,0.0,Low
719469333,0,0.0,Low
720871383,0,0.0,Low
788827308,0,0.0,Low
710180958,0,0.9258,Very High
778346283,0,0.0,Low
787547208,0,0.0,Low
714983283,1,0.9703,Very High
789344358,0,0.0001,Low
710406633,1,0.418,Medium
767653233,0,0.0,Low
719461008,0,0.0,Low
789731433,0,0.0003,Low
775198608,0,0.0003,Low
717567333,0,0.0,Low
772794108,0,0.0,Low
712072908,0,0.0042,Low
709328733,0,0.0011,Low
788107683,0,0.0,Low
713757633,0,0.0001,Low
713279808,0,0.0,Low
712440483,0,0.0002,Low
715078383,0,0.0054,Low
709214358,0,0.0,Low
778399008,0,0.964,Very High
811534983,0,0.0001,Low
719728383,0,0.0,Low
718726833,0,0.0003,Low
780605508,0,0.0,Low
719450508,0,0.0045,Low
711213108,0,0.0014,Low
708488208,0,0.0,Low
717206508,0,0.0,Low
821836008,0,0.0,Low
807244983,0,0.0117,Low
821872758,0,0.898,Very High
809959683,0,0.0,Low
715079208,0,0.001,Low
767049258,0,0.0,Low
709579383,0,0.0,Low
781923483,0,0.0,Low
718654533,0,0.0031,Low
716169258,0,0.0001,Low
713908683,0,0.0,Low
708212658,0,0.0,Low
756013833,0,0.0,Low
719358333,0,0.0048,Low
713735508,0,0.0017,Low
805259733,0,0.6347,High
738749733,0,0.0001,Low
814833408,0,0.003,Low
719182308,0,0.0,Low
818497758,0,0.0,Low
719518308,0,0.0038,Low
709991883,1,0.0163,Low
770901258,0,0.0275,Low
711499158,0,0.0095,Low
720445533,0,0.0,Low
809951133,1,0.9749,Very High
714657108,0,0.0,Low
789048858,0,0.0017,Low
771816408,0,0.0,Low
798158808,0,0.0025,Low
787685658,0,0.0,Low
720141408,1,0.0,Low
788699808,0,0.0933,Low
708216108,0,0.0,Low
715074258,0,0.0021,Low
771653583,0,0.0,Low
717374358,0,0.0,Low
720836808,0,0.0,Low
818701383,0,0.0,Low
717277833,0,0.0068,Low
778137108,0,0.8771,Very High
720973833,0,0.0574,Low
768490458,1,1.0,Very High
751487358,0,0.0065,Low
712742808,0,0.0004,Low
712820208,0,0.0,Low
794649858,0,0.0003,Low
755262933,0,0.0003,Low
709541433,0,0.0011,Low
820622433,0,0.0,Low
712586583,0,0.0,Low
709816158,0,0.0,Low
712196508,1,0.0111,Low
767269908,0,0.0,Low
710927733,0,0.0,Low
711310908,0,0.0001,Low
788862333,0,0.0614,Low
713194608,0,0.0,Low
793550958,0,0.0097,Low
712607583,0,0.0004,Low
713921058,0,0.0,Low
709183683,0,0.0004,Low
713407458,0,0.0,Low
715241583,0,0.0004,Low
710475408,0,0.0,Low
708971583,0,0.0,Low
714547458,0,0.2959,Medium
827631483,0,0.0012,Low
711159108,1,0.9905,Very High
789262683,0,0.0193,Low
712940508,0,0.0,Low
789733008,0,0.0,Low
714703158,0,0.0033,Low
710255208,0,0.0253,Low
779236083,0,0.0357,Low
713438358,0,0.0008,Low
715973583,0,0.0002,Low
794113758,0,0.0,Low
709452633,0,0.0022,Low
788210583,0,0.0188,Low
717784983,0,0.0,Low
786557358,0,0.1782,Low
768460908,0,0.0273,Low
718899708,0,0.0012,Low
714697533,0,0.0013,Low
713206683,1,0.8169,Very High
708679383,0,0.0,Low
713067033,0,0.0001,Low
789314133,0,0.0,Low
713956308,0,0.0,Low
711595833,0,0.0,Low
779521533,0,0.0,Low
715225458,0,0.0,Low
716487408,0,0.0,Low
719338383,0,0.0,Low
710523333,0,0.0,Low
787489083,0,0.0002,Low
720747633,0,0.0001,Low
779480658,0,0.0074,Low
711498258,0,0.0,Low
709316433,0,0.0,Low
778734108,0,0.0001,Low
778388358,1,0.9993,Very High
716773533,0,0.0,Low
822130683,0,0.0,Low
717268458,0,0.0001,Low
827888433,0,0.0035,Low
716522583,0,0.0082,Low
789415983,0,0.0,Low
719819958,0,0.0002,Low
769579608,0,0.0,Low
772353408,0,0.0009,Low
716615583,0,0.0001,Low
781131483,0,0.0,Low
719101908,0,0.0002,Low
720521808,0,0.0,Low
718136283,0,0.0492,Low
778855383,0,0.295,Medium
779722308,1,0.9902,Very High
818926833,0,0.0006,Low
721217283,0,0.001,Low
717167283,0,0.0031,Low
713371233,0,0.0,Low
778426608,0,0.0001,Low
713823033,1,1.0,Very High
787515333,1,0.9992,Very High
710944608,0,0.0,Low
718444233,0,0.0,Low
771099183,0,0.0,Low
770241333,0,0.239,Medium
710819733,1,0.4077,Medium
772155108,0,0.0117,Low
798796233,0,0.0,Low
815472108,0,0.0003,Low
769145733,0,0.0,Low
783364233,0,0.0291,Low
772236108,0,0.0001,Low
715640358,0,0.003,Low
713529858,0,0.0,Low
715684308,0,0.0,Low
709451508,0,0.001,Low
709204158,0,0.0159,Low
713182458,0,0.0002,Low
710624658,0,0.0,Low
716355783,0,0.1644,Low
716793108,0,0.0,Low
716162583,0,0.7393,High
714051033,0,0.0173,Low
715007583,0,0.0,Low
719139558,0,0.0,Low
794632308,0,0.0164,Low
770662383,0,0.0,Low
714787383,0,0.0001,Low
714700158,0,0.0,Low
710581758,0,0.0,Low
720497958,0,0.0003,Low
720920058,0,0.0,Low
710872233,0,0.0616,Low
709855608,0,0.0145,Low
815484783,0,0.0,Low
771602883,0,0.0003,Low
755953308,0,0.0002,Low
758408883,0,0.0,Low
717940008,0,0.0,Low
720917808,0,0.0038,Low
812801958,0,0.0166,Low
714997683,0,0.0,Low
709379283,0,0.0001,Low
711840408,0,0.0,Low
785328408,0,0.0046,Low
719873808,0,0.0006,Low
715528983,0,0.0,Low
720254883,0,0.0001,Low
811980858,0,0.0,Low
711330408,0,0.0,Low
718465458,0,0.1273,Low
710616183,0,0.7819,High
714580158,0,0.0,Low
710798883,0,0.0,Low
720511608,0,0.0048,Low
708913233,0,0.0039,Low
788038383,0,0.0,Low
719905908,0,0.0,Low
807044958,0,0.0,Low
719514783,0,0.002,Low
787643658,0,0.0,Low
779138883,0,0.5234,High
708173433,0,0.0001,Low
778401033,0,0.0,Low
818375733,1,0.0045,Low
711048783,0,0.4787,Medium
721415658,0,0.0,Low
717961458,0,0.0,Low
718563483,0,0.7843,High
717128283,0,0.1346,Low
718068933,0,0.0,Low
718623783,0,0.0,Low
716565258,0,0.1484,Low
712505658,0,0.0,Low
792565908,0,0.0004,Low
709267308,0,0.0,Low
710035008,0,0.0001,Low
790082508,0,0.0,Low
716866308,0,0.0,Low
709707033,1,0.714,High
718346658,0,0.0001,Low
824157858,0,0.0,Low
709735008,0,0.0001,Low
814593858,0,0.0,Low
718416858,0,0.0024,Low
710307933,0,0.0266,Low
715870758,0,0.0,Low
713819283,0,0.0007,Low
710424408,0,0.0,Low
709493283,0,0.0004,Low
712489158,0,0.0226,Low
719013108,0,0.0,Low
721178583,1,0.9984,Very High
717769008,0,0.0,Low
709986633,0,0.0842,Low
721062408,0,0.0003,Low
771349458,0,0.0,Low
780557658,0,0.0026,Low
771441558,0,0.0007,Low
756409758,0,0.0,Low
720009558,0,0.0,Low
778885158,0,0.0001,Low
715543908,0,0.0,Low
717591483,0,0.0,Low
715042608,0,0.0,Low
755959683,0,0.0001,Low
715367058,0,0.0007,Low
714573258,0,0.2187,Medium
712281183,0,0.0,Low
717670758,0,0.0,Low
720666333,0,0.0516,Low
771556308,0,0.0,Low
708931908,0,0.2659,Medium
718894233,0,0.0003,Low
771544533,1,0.5308,High
708927108,1,0.996,Very High
717831783,0,0.0005,Low
709288383,0,0.0,Low
710813733,0,0.1863,Low
721084833,0,0.0,Low
711258108,0,0.0,Low
710149008,0,0.0,Low
711902058,0,0.0015,Low
716757033,0,0.0,Low
712688433,0,0.0,Low
713203908,0,0.0001,Low
711772008,1,0.9912,Very High
708799983,1,0.0846,Low
778882758,0,0.0,Low
709157133,0,0.0,Low
741344808,0,0.0,Low
739692933,0,0.0096,Low
766429908,0,0.0,Low
802087683,0,0.0,Low
712491108,0,0.0001,Low
714767508,0,0.0,Low
720376008,0,0.0005,Low
779126658,0,0.0,Low
793222008,0,0.0,Low
720812433,0,0.0,Low
717623583,0,0.001,Low
708878508,0,0.0,Low
710043408,0,0.0,Low
789079758,0,0.0,Low
721311333,0,0.0,Low
710749458,0,0.0,Low
778275783,0,0.0,Low
799498158,0,0.0,Low
716334258,0,0.0,Low
716075208,0,0.0,Low
780276258,0,0.37,Medium
789282333,0,0.0,Low
811571733,0,0.0,Low
709429533,0,0.0369,Low
715247508,0,0.0001,Low
718784358,0,0.0001,Low
751450008,0,0.0739,Low
719227233,0,0.3825,Medium
711050058,0,0.0,Low
779040408,0,0.0,Low
714024858,0,0.0001,Low
789849108,0,0.0,Low
710391258,0,0.0029,Low
718830183,0,0.2192,Medium
779696883,0,0.0015,Low
719249733,0,0.0,Low
737971833,0,0.0006,Low
772468983,0,0.0001,Low
710990283,0,0.0,Low
808750458,0,0.0014,Low
719692983,0,0.0059,Low
719125158,0,0.0,Low
787509408,0,0.003,Low
719206308,0,0.0,Low
717141858,0,0.0,Low
713172408,0,0.0,Low
720314583,0,0.0,Low
708347583,0,0.0,Low
711006783,0,0.0627,Low
718274283,0,0.0033,Low
803977008,0,0.0,Low
715216908,0,0.044,Low
779611008,0,0.0,Low
811467708,0,0.0,Low
812597508,0,0.0085,Low
718651083,0,0.0,Low
708577308,0,0.0,Low
813990483,0,0.0,Low
816319008,0,0.0,Low
789627258,0,0.0086,Low
713346558,0,0.0222,Low
708744933,0,0.0,Low
708828258,0,0.0002,Low
713511108,0,0.0,Low
710208633,0,0.0,Low
824165658,0,0.0,Low
826513233,0,0.6287,High
788789658,0,0.0,Low
717837858,0,0.0,Low
709382958,0,0.0003,Low
716253858,0,0.1351,Low
713725683,0,0.0,Low
710364258,0,0.0,Low
816033783,0,0.0003,Low
715065483,0,0.0088,Low
718751133,0,0.0,Low
713983308,0,0.0,Low
718418958,1,0.0109,Low
779367858,0,0.0,Low
711285633,0,0.0,Low
714974658,0,0.0,Low
716374308,0,0.0,Low
713416233,0,0.0,Low
797643708,0,0.0,Low
808292958,0,0.01,Low
719831958,0,0.3051,Medium
708860358,0,0.0001,Low
717385983,0,0.0012,Low
719049033,0,0.0105,Low
717581658,0,0.0,Low
714347508,0,0.0,Low
803833608,0,0.011,Low
712576908,0,0.0,Low
778511733,0,0.0008,Low
721464783,0,0.0031,Low
821179233,1,0.9999,Very High
713126733,0,0.0002,Low
719688408,0,0.0,Low
779811183,0,0.0,Low
771086208,0,0.0075,Low
715217733,0,0.0,Low
813752433,1,0.8441,Very High
711876333,0,0.0,Low
715256658,0,0.0,Low
711329658,0,0.0017,Low
710227908,0,0.0,Low
716362008,0,0.0,Low
714939708,0,0.0,Low
708083283,1,0.9969,Very High
719431608,0,0.0,Low
769411758,0,0.0004,Low
714248733,0,0.0001,Low
804481608,0,0.0016,Low
714631833,0,0.0,Low
769751958,0,0.0018,Low
717999183,0,0.0,Low
713075283,0,0.0,Low
711561108,0,0.0,Low
709854483,0,0.0,Low
713630733,0,0.0035,Low
717599283,0,0.0,Low
806407308,1,0.7279,High
712730583,0,0.0,Low
712142733,0,0.0002,Low
720153258,0,0.0,Low
814086333,0,0.0,Low
715524708,0,0.0,Low
713307708,0,0.0019,Low
714069858,0,0.0124,Low
712789383,0,0.0,Low
787983633,0,0.0,Low
758583708,1,0.9952,Very High
717130383,0,0.0003,Low
720770883,0,0.0455,Low
716797758,0,0.8729,Very High
713835258,0,0.0,Low
720677733,0,0.0,Low
718587858,0,0.0001,Low
710263608,0,0.0854,Low
715055433,0,0.0001,Low
715498308,0,0.0004,Low
708099183,0,0.0,Low
716452908,0,0.0793,Low
789959283,0,0.0,Low
713536158,0,0.0008,Low
716750358,0,0.0,Low
815299833,0,0.0,Low
721003008,1,1.0,Very High
779883933,0,0.0,Low
716612958,0,0.0,Low
715859058,0,0.0,Low
772031733,0,0.0,Low
720668358,0,0.0097,Low
778708533,1,1.0,Very High
719649408,0,0.0,Low
715457658,0,0.263,Medium
711934308,0,0.0005,Low
781326483,0,0.0002,Low
712557708,0,0.0001,Low
789187908,0,0.0,Low
773297508,0,0.0,Low
716529258,0,0.0006,Low
708242283,0,0.0002,Low
789247458,0,0.0001,Low
717100833,0,0.0128,Low
716870583,0,0.0,Low
719999508,0,0.0001,Low
721236408,0,0.0018,Low
720122808,1,1.0,Very High
716882658,0,0.0001,Low
713734758,0,0.5901,High
709085358,0,0.0001,Low
715785933,0,0.0,Low
717159858,0,0.0001,Low
713259858,1,0.6973,High
787516908,0,0.0,Low
711145008,0,0.0,Low
715013733,0,0.0,Low
717098208,0,0.004,Low
737982408,0,0.0,Low
713216883,0,0.0,Low
709361058,0,0.0,Low
710312658,0,0.0,Low
773383158,0,0.0,Low
716053083,1,1.0,Very High
717667833,0,0.0,Low
716998608,0,0.0606,Low
772086408,0,0.2059,Medium
708597558,0,0.0,Low
718011783,0,0.0,Low
714360033,0,0.0,Low
811005858,0,0.049,Low
794485158,0,0.0,Low
708513183,0,0.0003,Low
719353158,0,0.0,Low
711436083,0,0.2494,Medium
780374133,0,0.0,Low
739117233,0,0.0039,Low
708486033,0,0.0161,Low
795237183,0,0.0579,Low
788788758,0,0.0,Low
709635858,0,0.0011,Low
789701658,0,0.0001,Low
713484483,0,0.0062,Low
711954558,0,0.002,Low
712655583,0,0.0244,Low
779686683,0,0.0,Low
711226758,0,0.0003,Low
713241033,0,0.0,Low
788754108,0,0.0,Low
717013383,0,0.0021,Low
712634133,0,0.0,Low
709537683,1,1.0,Very High
778627983,0,0.1318,Low
720241758,0,0.0032,Low
720814233,0,0.0005,Low
785080308,0,0.0003,Low
713358633,0,0.0,Low
720392433,0,0.0001,Low
720282558,0,0.0,Low
821370858,0,0.0,Low
799249833,0,0.0,Low
713016633,0,0.0374,Low
814471983,0,0.0001,Low
779612808,0,0.0008,Low
716692683,0,0.0004,Low
790145733,1,0.9998,Very High
716038533,0,0.0001,Low
714421233,0,0.0,Low
709783908,0,0.0028,Low
812788233,0,0.0122,Low
772452783,0,0.0,Low
714002658,0,0.0002,Low
713464983,0,0.0,Low
713910108,0,0.0002,Low
808169358,0,0.0005,Low
714013083,0,0.0,Low
715381533,0,0.0,Low
717678408,0,0.6295,High
719143308,0,0.0001,Low
711509658,1,0.0182,Low
757481283,0,0.0,Low
808681158,0,0.0192,Low
718867683,0,0.0,Low
714618333,0,0.0001,Low
794562783,0,0.001,Low
708208758,0,0.0014,Low
794504658,0,0.0,Low
714772758,0,0.0,Low
713830233,0,0.0001,Low
713577483,0,0.0,Low
814513008,0,0.0015,Low
712765158,0,0.001,Low
714411108,0,0.0001,Low
720231108,0,0.7417,High
709035708,0,0.0001,Low
720662508,0,0.0,Low
708623283,0,0.0014,Low
813247083,0,0.0,Low
780078333,0,0.0002,Low
811915383,0,0.0,Low
719818983,1,1.0,Very High
716349183,0,0.0304,Low
710067183,0,0.0,Low
771234558,0,0.001,Low
820288233,0,0.1133,Low
717511533,0,0.0,Low
711642108,0,0.0016,Low
712495233,0,0.0978,Low
718484283,0,0.0,Low
717413658,0,0.0029,Low
804668658,1,0.9978,Very High
715934283,0,0.0011,Low
717499083,0,0.0,Low
715279683,0,0.6599,High
718971333,0,0.0006,Low
709219533,0,0.0,Low
709150608,0,0.0002,Low
788259558,0,0.0,Low
802464033,0,0.0,Low
712757808,0,0.0031,Low
714457083,0,0.0,Low
713413758,0,0.0,Low
708741633,0,0.9982,Very High
714043833,0,0.0,Low
789577833,0,0.0171,Low
787570758,0,0.0278,Low
720371733,0,0.0,Low
819117183,0,0.0,Low
711776433,0,0.0,Low
709583133,0,0.0,Low
719521983,0,0.0,Low
718415133,0,0.0,Low
710594358,0,0.0,Low
709730508,0,0.0005,Low
720462633,0,0.2709,Medium
715005558,0,0.0,Low
779993208,0,0.0345,Low
787543008,0,0.0003,Low
743265108,0,0.0,Low
713770383,0,0.0,Low
712392108,0,0.001,Low
720145683,0,0.0001,Low
714832383,0,0.0,Low
772706283,0,0.0,Low
795920358,0,0.045,Low
716277558,0,0.0,Low
764776833,0,0.0,Low
710795883,0,0.0002,Low
710428308,0,0.0021,Low
721096983,0,0.0023,Low
715760733,0,0.0,Low
718227033,0,0.0,Low
720610008,1,0.9942,Very High
719517258,0,0.0,Low
714111333,0,0.0101,Low
717551358,0,0.0003,Low
813573333,0,0.0,Low
711709683,0,0.0,Low
712902483,0,0.0062,Low
710893533,0,0.0002,Low
719883858,0,0.0001,Low
719628033,0,0.0,Low
712043433,0,0.0,Low
769095558,0,0.0,Low
816094233,0,0.0,Low
758417508,0,0.0,Low
721234308,0,0.0,Low
717138558,0,0.0079,Low
798120858,0,0.0,Low
709997958,0,0.9747,Very High
712617408,0,0.0,Low
720158208,0,0.0029,Low
716548083,0,0.0,Low
717631008,0,0.0001,Low
813964383,0,0.0,Low
719952408,0,0.0,Low
771028533,1,0.9893,Very High
771823308,0,0.0001,Low
719854008,0,0.001,Low
713998233,0,0.0037,Low
714746358,0,0.0,Low
713574708,0,0.0,Low
714753258,0,0.0,Low
712004208,0,0.0012,Low
719621958,0,1.0,Very High
819610908,1,0.996,Very High
823948308,0,0.0,Low
712064358,0,0.0,Low
816013383,1,0.9923,Very High
758765808,0,0.0003,Low
780881358,0,0.0001,Low
709422183,0,0.0,Low
779951058,0,0.0,Low
809941233,0,0.0004,Low
710844408,0,0.179,Low
819002508,0,0.0002,Low
807141183,0,0.0003,Low
711119358,0,0.0001,Low
808273533,1,0.3267,Medium
716297658,0,0.0007,Low
716532258,0,0.0004,Low
720540708,0,0.0,Low
720904233,0,0.0003,Low
720863133,0,0.0055,Low
714957108,0,0.0,Low
790102008,0,0.0,Low
781933983,0,0.0,Low
712643358,0,0.0,Low
716686158,0,0.0075,Low
806894133,0,0.0167,Low
721344858,0,0.0559,Low
813230208,0,0.0021,Low
716835033,0,0.0001,Low
787500333,0,0.0,Low
768582033,0,0.0,Low
713992158,0,0.0001,Low
719916408,0,0.0,Low
789433758,0,0.0053,Low
785011383,1,0.9999,Very High
719283633,0,0.0,Low
710816358,0,0.0,Low
779653458,0,0.0,Low
716382708,1,0.8105,Very High
710387583,0,0.0,Low
718772133,0,0.0,Low
711224733,1,1.0,Very High
718360083,0,0.0,Low
716102583,0,0.0001,Low
720673008,0,0.9049,Very High
708459633,0,0.0,Low
712868733,0,0.0001,Low
713790708,0,0.0,Low
717648783,0,0.0002,Low
714709983,0,0.0588,Low
819409608,0,0.0941,Low
717585858,0,0.0007,Low
791856033,1,0.9998,Very High
714474483,0,0.0,Low
716448783,1,0.9961,Very High
711065133,0,0.0295,Low
713769258,0,0.0001,Low
712288158,0,0.0001,Low
714130233,0,0.0,Low
789127533,0,0.0,Low
717038733,0,0.0001,Low
804840033,0,0.068,Low
709363383,0,0.0003,Low
789760233,0,0.0009,Low
712058958,0,0.0,Low
708295533,0,0.0,Low
817686633,0,0.0013,Low
713738883,0,0.0,Low
721310283,0,0.1861,Low
803132733,0,0.0,Low
779852133,0,0.0,Low
716210283,0,0.0002,Low
711615933,0,0.006,Low
785311158,0,0.0,Low
717267108,0,0.0,Low
711636558,0,0.0,Low
717504258,0,0.0,Low
718242333,0,0.0,Low
771844458,0,0.0,Low
708892833,1,1.0,Very High
779465358,0,0.0,Low
720191883,0,0.0,Low
710934033,0,0.0,Low
714473658,0,0.0224,Low
716569983,0,0.0,Low
789833583,0,0.0,Low
818923158,0,0.0,Low
716596308,0,0.0001,Low
716620458,0,0.0262,Low
710251608,0,0.0012,Low
710633808,0,0.0017,Low
719318583,1,0.9998,Very High
819202533,0,0.0005,Low
827360883,0,0.0,Low
771196083,0,0.0041,Low
809962908,0,0.0374,Low
788965683,0,0.9993,Very High
817142433,0,0.0001,Low
716993058,0,0.0,Low
771040758,0,0.0,Low
713309583,0,0.0,Low
710273658,0,0.0,Low
771429408,0,0.0001,Low
719452308,0,0.0001,Low
818908833,0,0.5993,High
780998133,0,0.0094,Low
801726933,0,0.0,Low
788474658,0,0.0,Low
708438033,0,0.0001,Low
710562258,0,0.0023,Low
770764908,0,0.066,Low
814776033,0,0.0,Low
715057383,0,0.0,Low
717970158,0,0.0,Low
715168008,0,0.0,Low
720802833,0,0.0,Low
789370383,0,0.0,Low
711782733,0,0.0001,Low
709000008,0,0.0024,Low
719381733,0,0.0,Low
771169458,0,0.0,Low
709974108,0,0.0,Low
757024233,0,0.0,Low
768928833,0,0.0007,Low
720504633,1,0.0605,Low
812441358,0,0.0,Low
713287608,0,0.0009,Low
711357858,1,0.9996,Very High
715478733,0,0.0982,Low
780382008,0,0.0,Low
715749858,0,0.0,Low
710951808,0,0.0,Low
713469333,0,0.0,Low
719243808,0,0.0004,Low
772202058,0,0.0001,Low
711346383,0,0.0001,Low
711405333,0,0.0003,Low
778407033,0,0.0329,Low
714862083,0,0.0003,Low
711199008,0,0.0,Low
709858533,0,0.0,Low
718627458,0,0.9714,Very High
711816108,1,1.0,Very High
717105258,0,0.0339,Low
715822008,0,0.0,Low
714971583,0,0.0,Low
713663508,1,0.0088,Low
709025583,0,0.0052,Low
812809083,0,0.0004,Low
714073983,0,0.0309,Low
789297558,0,0.025,Low
710375283,0,0.0,Low
712189233,0,0.0,Low
713767383,0,0.0005,Low
797414733,0,0.1167,Low
712452033,0,0.0001,Low
714151533,0,0.0009,Low
720440583,0,0.0,Low
787494783,0,0.0003,Low
819966033,0,0.0001,Low
710297133,0,0.0,Low
793355508,0,0.0,Low
708580908,0,0.0799,Low
719826333,0,0.0053,Low
780689733,0,0.0,Low
744764433,0,0.0224,Low
714902283,0,0.839,Very High
789309558,0,0.0,Low
713188383,0,0.0,Low
719506983,0,0.0,Low
714804483,0,0.0085,Low
748503708,0,0.021,Low
803587533,0,0.0,Low
789777408,1,0.7471,High
716811483,0,0.5674,High
714118383,0,0.0002,Low
720532908,0,0.0,Low
765055833,0,0.0002,Low
715310208,0,0.0174,Low
718577958,1,1.0,Very High
789167658,0,0.0,Low
789987183,0,0.0014,Low
717730533,0,0.0014,Low
708668283,0,0.0003,Low
772360683,0,0.0005,Low
712500933,0,0.0092,Low
804867183,0,0.0003,Low
826068183,0,0.0,Low
820044333,0,0.0022,Low
714211533,0,0.8854,Very High
710287533,0,0.0002,Low
720603558,0,0.0,Low
819258408,0,0.0701,Low
717664008,1,1.0,Very High
717437058,0,0.0001,Low
717327783,0,0.0441,Low
712887633,0,0.0,Low
716129208,0,0.0837,Low
718037433,0,0.0015,Low
709839858,0,0.0003,Low
719686458,0,0.0039,Low
721434483,0,0.0004,Low
716096358,0,0.0,Low
718244958,0,0.0017,Low
711315783,0,0.002,Low
821296083,0,0.0002,Low
711562833,1,1.0,Very High
716447733,0,0.0,Low
719591283,0,0.2721,Medium
789911808,0,0.0,Low
713195808,0,0.0,Low
717866133,0,0.0011,Low
716670783,0,0.0882,Low
789197508,0,0.0,Low
713108433,0,0.0005,Low
711403383,0,0.0001,Low
768212583,0,0.0001,Low
720181758,1,1.0,Very High
710632683,0,0.9315,Very High
711836733,0,0.733,High
771183933,0,0.0,Low
711327558,0,0.0,Low
788971308,0,0.0122,Low
